date;store;item;sales
12.12.2015;1;7;50
13.12.2015;1;7;38
14.12.2015;1;7;28
15.12.2015;1;7;38
16.12.2015;1;7;47
17.12.2015;1;7;30
18.12.2015;1;7;46
19.12.2015;1;7;44
20.12.2015;1;7;40
21.12.2015;1;7;24
22.12.2015;1;7;41
23.12.2015;1;7;26
24.12.2015;1;7;48
25.12.2015;1;7;41
26.12.2015;1;7;45
27.12.2015;1;7;43
28.12.2015;1;7;27
29.12.2015;1;7;47
30.12.2015;1;7;37
31.12.2015;1;7;50
1.01.2016;1;7;30
2.01.2016;1;7;44
3.01.2016;1;7;32
4.01.2016;1;7;19
5.01.2016;1;7;27
6.01.2016;1;7;36
7.01.2016;1;7;27
8.01.2016;1;7;40
9.01.2016;1;7;26
10.01.2016;1;7;48
11.01.2016;1;7;38
12.01.2016;1;7;24
13.01.2016;1;7;39
14.01.2016;1;7;31
15.01.2016;1;7;45
16.01.2016;1;7;47
17.01.2016;1;7;42
18.01.2016;1;7;21
19.01.2016;1;7;41
20.01.2016;1;7;44
21.01.2016;1;7;42
22.01.2016;1;7;44
23.01.2016;1;7;40
24.01.2016;1;7;48
25.01.2016;1;7;28
26.01.2016;1;7;41
27.01.2016;1;7;41
28.01.2016;1;7;29
29.01.2016;1;7;49
30.01.2016;1;7;56
31.01.2016;1;7;48
1.02.2016;1;7;36
2.02.2016;1;7;39
3.02.2016;1;7;43
4.02.2016;1;7;42
5.02.2016;1;7;39
6.02.2016;1;7;56
7.02.2016;1;7;46
8.02.2016;1;7;26
9.02.2016;1;7;43
10.02.2016;1;7;45
11.02.2016;1;7;42
12.02.2016;1;7;43
13.02.2016;1;7;47
14.02.2016;1;7;45
15.02.2016;1;7;49
16.02.2016;1;7;37
17.02.2016;1;7;39
18.02.2016;1;7;42
19.02.2016;1;7;38
20.02.2016;1;7;57
21.02.2016;1;7;40
22.02.2016;1;7;35
23.02.2016;1;7;26
24.02.2016;1;7;40
25.02.2016;1;7;44
26.02.2016;1;7;49
27.02.2016;1;7;51
28.02.2016;1;7;52
29.02.2016;1;7;37
1.03.2016;1;7;44
2.03.2016;1;7;51
3.03.2016;1;7;48
4.03.2016;1;7;74
5.03.2016;1;7;54
6.03.2016;1;7;71
7.03.2016;1;7;34
8.03.2016;1;7;48
9.03.2016;1;7;51
10.03.2016;1;7;48
11.03.2016;1;7;63
12.03.2016;1;7;64
13.03.2016;1;7;64
14.03.2016;1;7;47
15.03.2016;1;7;43
16.03.2016;1;7;43
17.03.2016;1;7;54
18.03.2016;1;7;59
19.03.2016;1;7;54
20.03.2016;1;7;64
21.03.2016;1;7;52
22.03.2016;1;7;46
23.03.2016;1;7;49
24.03.2016;1;7;55
25.03.2016;1;7;72
26.03.2016;1;7;49
27.03.2016;1;7;53
28.03.2016;1;7;45
29.03.2016;1;7;57
30.03.2016;1;7;51
31.03.2016;1;7;55
1.04.2016;1;7;66
2.04.2016;1;7;78
3.04.2016;1;7;75
4.04.2016;1;7;47
5.04.2016;1;7;75
6.04.2016;1;7;55
7.04.2016;1;7;73
8.04.2016;1;7;59
9.04.2016;1;7;56
10.04.2016;1;7;78
11.04.2016;1;7;46
12.04.2016;1;7;63
13.04.2016;1;7;47
14.04.2016;1;7;62
15.04.2016;1;7;66
16.04.2016;1;7;62
17.04.2016;1;7;70
18.04.2016;1;7;51
19.04.2016;1;7;63
20.04.2016;1;7;57
21.04.2016;1;7;61
22.04.2016;1;7;57
23.04.2016;1;7;65
24.04.2016;1;7;77
25.04.2016;1;7;52
26.04.2016;1;7;57
27.04.2016;1;7;50
28.04.2016;1;7;63
29.04.2016;1;7;79
30.04.2016;1;7;73
1.05.2016;1;7;75
2.05.2016;1;7;47
3.05.2016;1;7;44
4.05.2016;1;7;71
5.05.2016;1;7;76
6.05.2016;1;7;58
7.05.2016;1;7;76
8.05.2016;1;7;73
9.05.2016;1;7;64
10.05.2016;1;7;62
11.05.2016;1;7;59
12.05.2016;1;7;49
13.05.2016;1;7;66
14.05.2016;1;7;98
15.05.2016;1;7;78
16.05.2016;1;7;52
17.05.2016;1;7;59
18.05.2016;1;7;63
19.05.2016;1;7;65
20.05.2016;1;7;74
21.05.2016;1;7;53
22.05.2016;1;7;69
23.05.2016;1;7;53
24.05.2016;1;7;63
25.05.2016;1;7;64
26.05.2016;1;7;67
27.05.2016;1;7;58
28.05.2016;1;7;65
29.05.2016;1;7;72
30.05.2016;1;7;51
31.05.2016;1;7;54
1.06.2016;1;7;71
2.06.2016;1;7;77
3.06.2016;1;7;55
4.06.2016;1;7;67
5.06.2016;1;7;93
6.06.2016;1;7;63
7.06.2016;1;7;73
8.06.2016;1;7;52
9.06.2016;1;7;75
10.06.2016;1;7;63
11.06.2016;1;7;81
12.06.2016;1;7;85
13.06.2016;1;7;61
14.06.2016;1;7;53
15.06.2016;1;7;53
16.06.2016;1;7;67
17.06.2016;1;7;82
18.06.2016;1;7;83
19.06.2016;1;7;77
20.06.2016;1;7;43
21.06.2016;1;7;69
22.06.2016;1;7;62
23.06.2016;1;7;70
24.06.2016;1;7;78
25.06.2016;1;7;75
26.06.2016;1;7;73
27.06.2016;1;7;58
28.06.2016;1;7;79
29.06.2016;1;7;60
30.06.2016;1;7;69
1.07.2016;1;7;84
2.07.2016;1;7;95
3.07.2016;1;7;81
4.07.2016;1;7;48
5.07.2016;1;7;52
6.07.2016;1;7;73
7.07.2016;1;7;62
8.07.2016;1;7;77
9.07.2016;1;7;96
10.07.2016;1;7;95
11.07.2016;1;7;56
12.07.2016;1;7;54
13.07.2016;1;7;78
14.07.2016;1;7;68
15.07.2016;1;7;80
16.07.2016;1;7;85
17.07.2016;1;7;87
18.07.2016;1;7;63
19.07.2016;1;7;51
20.07.2016;1;7;68
21.07.2016;1;7;72
22.07.2016;1;7;75
23.07.2016;1;7;87
24.07.2016;1;7;115
25.07.2016;1;7;55
26.07.2016;1;7;82
27.07.2016;1;7;66
28.07.2016;1;7;65
29.07.2016;1;7;73
30.07.2016;1;7;78
31.07.2016;1;7;82
1.08.2016;1;7;44
2.08.2016;1;7;54
3.08.2016;1;7;66
4.08.2016;1;7;69
5.08.2016;1;7;67
6.08.2016;1;7;76
7.08.2016;1;7;59
8.08.2016;1;7;49
9.08.2016;1;7;54
10.08.2016;1;7;64
11.08.2016;1;7;59
12.08.2016;1;7;52
13.08.2016;1;7;84
14.08.2016;1;7;81
15.08.2016;1;7;56
16.08.2016;1;7;72
17.08.2016;1;7;55
18.08.2016;1;7;58
19.08.2016;1;7;64
20.08.2016;1;7;74
21.08.2016;1;7;72
22.08.2016;1;7;57
23.08.2016;1;7;62
24.08.2016;1;7;52
25.08.2016;1;7;68
26.08.2016;1;7;56
27.08.2016;1;7;79
28.08.2016;1;7;67
29.08.2016;1;7;50
30.08.2016;1;7;66
31.08.2016;1;7;58
1.09.2016;1;7;66
2.09.2016;1;7;77
3.09.2016;1;7;56
4.09.2016;1;7;67
5.09.2016;1;7;50
6.09.2016;1;7;48
7.09.2016;1;7;56
8.09.2016;1;7;60
9.09.2016;1;7;54
10.09.2016;1;7;53
11.09.2016;1;7;72
12.09.2016;1;7;46
13.09.2016;1;7;47
14.09.2016;1;7;59
15.09.2016;1;7;55
16.09.2016;1;7;57
17.09.2016;1;7;53
18.09.2016;1;7;69
19.09.2016;1;7;63
20.09.2016;1;7;61
21.09.2016;1;7;51
22.09.2016;1;7;65
23.09.2016;1;7;64
24.09.2016;1;7;73
25.09.2016;1;7;89
26.09.2016;1;7;45
27.09.2016;1;7;53
28.09.2016;1;7;53
29.09.2016;1;7;57
30.09.2016;1;7;59
1.10.2016;1;7;63
2.10.2016;1;7;61
3.10.2016;1;7;35
4.10.2016;1;7;54
5.10.2016;1;7;57
6.10.2016;1;7;62
7.10.2016;1;7;56
8.10.2016;1;7;79
9.10.2016;1;7;58
10.10.2016;1;7;54
11.10.2016;1;7;44
12.10.2016;1;7;61
13.10.2016;1;7;57
14.10.2016;1;7;62
15.10.2016;1;7;62
16.10.2016;1;7;60
17.10.2016;1;7;44
18.10.2016;1;7;61
19.10.2016;1;7;40
20.10.2016;1;7;61
21.10.2016;1;7;56
22.10.2016;1;7;61
23.10.2016;1;7;62
24.10.2016;1;7;49
25.10.2016;1;7;46
26.10.2016;1;7;63
27.10.2016;1;7;61
28.10.2016;1;7;51
29.10.2016;1;7;60
30.10.2016;1;7;77
31.10.2016;1;7;46
1.11.2016;1;7;74
2.11.2016;1;7;43
3.11.2016;1;7;43
4.11.2016;1;7;64
5.11.2016;1;7;54
6.11.2016;1;7;96
7.11.2016;1;7;52
8.11.2016;1;7;48
9.11.2016;1;7;49
10.11.2016;1;7;60
11.11.2016;1;7;60
12.11.2016;1;7;75
13.11.2016;1;7;70
14.11.2016;1;7;48
15.11.2016;1;7;43
16.11.2016;1;7;59
17.11.2016;1;7;71
18.11.2016;1;7;70
19.11.2016;1;7;68
20.11.2016;1;7;74
21.11.2016;1;7;45
22.11.2016;1;7;35
23.11.2016;1;7;53
24.11.2016;1;7;71
25.11.2016;1;7;57
26.11.2016;1;7;78
27.11.2016;1;7;60
28.11.2016;1;7;52
29.11.2016;1;7;54
30.11.2016;1;7;75
1.12.2016;1;7;31
2.12.2016;1;7;31
3.12.2016;1;7;44
4.12.2016;1;7;61
5.12.2016;1;7;31
6.12.2016;1;7;47
7.12.2016;1;7;38
8.12.2016;1;7;29
9.12.2016;1;7;36
10.12.2016;1;7;52
11.12.2016;1;7;54
12.12.2016;1;7;28
13.12.2016;1;7;52
14.12.2016;1;7;54
15.12.2016;1;7;49
16.12.2016;1;7;47
17.12.2016;1;7;32
18.12.2016;1;7;53
19.12.2016;1;7;30
20.12.2016;1;7;50
21.12.2016;1;7;36
22.12.2016;1;7;42
23.12.2016;1;7;42
24.12.2016;1;7;45
25.12.2016;1;7;39
26.12.2016;1;7;32
27.12.2016;1;7;48
28.12.2016;1;7;52
29.12.2016;1;7;34
30.12.2016;1;7;30
31.12.2016;1;7;49
1.01.2017;1;7;42
2.01.2017;1;7;36
3.01.2017;1;7;31
4.01.2017;1;7;42
5.01.2017;1;7;44
6.01.2017;1;7;35
7.01.2017;1;7;43
8.01.2017;1;7;43
9.01.2017;1;7;25
10.01.2017;1;7;32
11.01.2017;1;7;33
12.01.2017;1;7;26
13.01.2017;1;7;52
14.01.2017;1;7;48
15.01.2017;1;7;52
16.01.2017;1;7;26
17.01.2017;1;7;38
18.01.2017;1;7;37
19.01.2017;1;7;38
20.01.2017;1;7;29
21.01.2017;1;7;54
22.01.2017;1;7;43
23.01.2017;1;7;35
24.01.2017;1;7;47
25.01.2017;1;7;47
26.01.2017;1;7;40
27.01.2017;1;7;41
28.01.2017;1;7;42
29.01.2017;1;7;49
30.01.2017;1;7;38
31.01.2017;1;7;33
1.02.2017;1;7;52
2.02.2017;1;7;38
3.02.2017;1;7;48
4.02.2017;1;7;42
5.02.2017;1;7;60
6.02.2017;1;7;38
7.02.2017;1;7;40
8.02.2017;1;7;37
9.02.2017;1;7;46
10.02.2017;1;7;42
11.02.2017;1;7;42
12.02.2017;1;7;39
13.02.2017;1;7;34
14.02.2017;1;7;41
15.02.2017;1;7;56
16.02.2017;1;7;40
17.02.2017;1;7;51
18.02.2017;1;7;51
19.02.2017;1;7;59
20.02.2017;1;7;40
21.02.2017;1;7;38
22.02.2017;1;7;36
23.02.2017;1;7;44
24.02.2017;1;7;59
25.02.2017;1;7;43
26.02.2017;1;7;52
27.02.2017;1;7;30
28.02.2017;1;7;48
1.03.2017;1;7;56
2.03.2017;1;7;52
3.03.2017;1;7;60
4.03.2017;1;7;57
5.03.2017;1;7;58
6.03.2017;1;7;36
7.03.2017;1;7;39
8.03.2017;1;7;63
9.03.2017;1;7;53
10.03.2017;1;7;71
11.03.2017;1;7;66
12.03.2017;1;7;67
13.03.2017;1;7;35
14.03.2017;1;7;45
15.03.2017;1;7;36
16.03.2017;1;7;44
17.03.2017;1;7;55
18.03.2017;1;7;50
19.03.2017;1;7;68
20.03.2017;1;7;44
21.03.2017;1;7;57
22.03.2017;1;7;52
23.03.2017;1;7;48
24.03.2017;1;7;50
25.03.2017;1;7;68
26.03.2017;1;7;56
27.03.2017;1;7;38
28.03.2017;1;7;51
29.03.2017;1;7;52
30.03.2017;1;7;45
31.03.2017;1;7;58
1.04.2017;1;7;86
2.04.2017;1;7;71
3.04.2017;1;7;51
4.04.2017;1;7;54
5.04.2017;1;7;55
6.04.2017;1;7;61
7.04.2017;1;7;55
8.04.2017;1;7;86
9.04.2017;1;7;68
10.04.2017;1;7;48
11.04.2017;1;7;46
12.04.2017;1;7;63
13.04.2017;1;7;59
14.04.2017;1;7;66
15.04.2017;1;7;63
16.04.2017;1;7;68
17.04.2017;1;7;44
18.04.2017;1;7;48
19.04.2017;1;7;55
20.04.2017;1;7;71
21.04.2017;1;7;58
22.04.2017;1;7;71
23.04.2017;1;7;58
24.04.2017;1;7;60
25.04.2017;1;7;60
26.04.2017;1;7;55
27.04.2017;1;7;65
28.04.2017;1;7;66
29.04.2017;1;7;60
30.04.2017;1;7;81
1.05.2017;1;7;53
2.05.2017;1;7;71
3.05.2017;1;7;78
4.05.2017;1;7;58
5.05.2017;1;7;63
6.05.2017;1;7;60
7.05.2017;1;7;83
8.05.2017;1;7;58
9.05.2017;1;7;60
10.05.2017;1;7;56
11.05.2017;1;7;63
12.05.2017;1;7;69
13.05.2017;1;7;73
14.05.2017;1;7;76
15.05.2017;1;7;58
16.05.2017;1;7;59
17.05.2017;1;7;70
18.05.2017;1;7;64
19.05.2017;1;7;63
20.05.2017;1;7;72
21.05.2017;1;7;89
22.05.2017;1;7;48
23.05.2017;1;7;83
24.05.2017;1;7;52
25.05.2017;1;7;64
26.05.2017;1;7;74
27.05.2017;1;7;85
28.05.2017;1;7;71
29.05.2017;1;7;56
30.05.2017;1;7;56
31.05.2017;1;7;71
1.06.2017;1;7;87
2.06.2017;1;7;73
3.06.2017;1;7;85
4.06.2017;1;7;90
5.06.2017;1;7;59
6.06.2017;1;7;73
7.06.2017;1;7;76
8.06.2017;1;7;82
9.06.2017;1;7;79
10.06.2017;1;7;89
11.06.2017;1;7;74
12.06.2017;1;7;56
13.06.2017;1;7;73
14.06.2017;1;7;79
15.06.2017;1;7;73
16.06.2017;1;7;85
17.06.2017;1;7;98
18.06.2017;1;7;99
19.06.2017;1;7;58
20.06.2017;1;7;61
21.06.2017;1;7;55
22.06.2017;1;7;75
23.06.2017;1;7;79
24.06.2017;1;7;71
25.06.2017;1;7;92
26.06.2017;1;7;54
27.06.2017;1;7;58
28.06.2017;1;7;70
29.06.2017;1;7;55
30.06.2017;1;7;64
1.07.2017;1;7;88
2.07.2017;1;7;90
3.07.2017;1;7;59
4.07.2017;1;7;86
5.07.2017;1;7;54
6.07.2017;1;7;86
7.07.2017;1;7;88
8.07.2017;1;7;88
9.07.2017;1;7;96
10.07.2017;1;7;59
11.07.2017;1;7;71
12.07.2017;1;7;69
13.07.2017;1;7;83
14.07.2017;1;7;63
15.07.2017;1;7;79
16.07.2017;1;7;88
17.07.2017;1;7;67
18.07.2017;1;7;67
19.07.2017;1;7;76
20.07.2017;1;7;74
21.07.2017;1;7;87
22.07.2017;1;7;85
23.07.2017;1;7;81
24.07.2017;1;7;50
25.07.2017;1;7;81
26.07.2017;1;7;55
27.07.2017;1;7;76
28.07.2017;1;7;62
29.07.2017;1;7;86
30.07.2017;1;7;90
31.07.2017;1;7;70
1.08.2017;1;7;49
2.08.2017;1;7;74
3.08.2017;1;7;62
4.08.2017;1;7;75
5.08.2017;1;7;72
6.08.2017;1;7;77
7.08.2017;1;7;54
8.08.2017;1;7;66
9.08.2017;1;7;53
10.08.2017;1;7;65
11.08.2017;1;7;79
12.08.2017;1;7;66
13.08.2017;1;7;66
14.08.2017;1;7;65
15.08.2017;1;7;54
16.08.2017;1;7;49
17.08.2017;1;7;47
18.08.2017;1;7;77
19.08.2017;1;7;71
20.08.2017;1;7;96
21.08.2017;1;7;53
22.08.2017;1;7;67
23.08.2017;1;7;61
24.08.2017;1;7;66
25.08.2017;1;7;68
26.08.2017;1;7;88
27.08.2017;1;7;79
28.08.2017;1;7;44
29.08.2017;1;7;57
30.08.2017;1;7;56
31.08.2017;1;7;61
1.09.2017;1;7;68
2.09.2017;1;7;83
3.09.2017;1;7;68
4.09.2017;1;7;54
5.09.2017;1;7;58
6.09.2017;1;7;50
7.09.2017;1;7;58
8.09.2017;1;7;56
9.09.2017;1;7;60
10.09.2017;1;7;85
11.09.2017;1;7;54
12.09.2017;1;7;61
13.09.2017;1;7;64
14.09.2017;1;7;67
15.09.2017;1;7;69
16.09.2017;1;7;69
17.09.2017;1;7;78
18.09.2017;1;7;48
19.09.2017;1;7;60
20.09.2017;1;7;64
21.09.2017;1;7;61
22.09.2017;1;7;63
23.09.2017;1;7;70
24.09.2017;1;7;79
25.09.2017;1;7;49
26.09.2017;1;7;45
27.09.2017;1;7;44
28.09.2017;1;7;70
29.09.2017;1;7;68
30.09.2017;1;7;80
1.10.2017;1;7;70
2.10.2017;1;7;44
3.10.2017;1;7;51
4.10.2017;1;7;55
5.10.2017;1;7;47
6.10.2017;1;7;46
7.10.2017;1;7;72
8.10.2017;1;7;77
9.10.2017;1;7;40
10.10.2017;1;7;47
11.10.2017;1;7;52
12.10.2017;1;7;55
13.10.2017;1;7;51
14.10.2017;1;7;65
15.10.2017;1;7;63
16.10.2017;1;7;55
17.10.2017;1;7;68
18.10.2017;1;7;44
19.10.2017;1;7;62
20.10.2017;1;7;70
21.10.2017;1;7;70
22.10.2017;1;7;72
23.10.2017;1;7;57
24.10.2017;1;7;62
25.10.2017;1;7;50
26.10.2017;1;7;61
27.10.2017;1;7;63
28.10.2017;1;7;74
29.10.2017;1;7;78
30.10.2017;1;7;43
31.10.2017;1;7;59
1.11.2017;1;7;47
2.11.2017;1;7;52
3.11.2017;1;7;80
4.11.2017;1;7;58
5.11.2017;1;7;79
6.11.2017;1;7;54
7.11.2017;1;7;58
8.11.2017;1;7;66
9.11.2017;1;7;60
10.11.2017;1;7;56
11.11.2017;1;7;56
12.11.2017;1;7;62
13.11.2017;1;7;57
14.11.2017;1;7;64
15.11.2017;1;7;58
16.11.2017;1;7;69
17.11.2017;1;7;58
18.11.2017;1;7;62
19.11.2017;1;7;81
20.11.2017;1;7;41
21.11.2017;1;7;62
22.11.2017;1;7;71
23.11.2017;1;7;59
24.11.2017;1;7;68
25.11.2017;1;7;73
26.11.2017;1;7;81
27.11.2017;1;7;50
28.11.2017;1;7;53
29.11.2017;1;7;61
30.11.2017;1;7;61
1.12.2017;1;7;54
2.12.2017;1;7;40
3.12.2017;1;7;46
4.12.2017;1;7;41
5.12.2017;1;7;35
6.12.2017;1;7;43
7.12.2017;1;7;43
8.12.2017;1;7;55
9.12.2017;1;7;59
10.12.2017;1;7;50
11.12.2017;1;7;39
12.12.2017;1;7;34
13.12.2017;1;7;36
14.12.2017;1;7;51
15.12.2017;1;7;34
16.12.2017;1;7;47
17.12.2017;1;7;49
18.12.2017;1;7;27
19.12.2017;1;7;44
20.12.2017;1;7;37
21.12.2017;1;7;55
22.12.2017;1;7;39
23.12.2017;1;7;53
24.12.2017;1;7;45
25.12.2017;1;7;27
26.12.2017;1;7;51
27.12.2017;1;7;45
28.12.2017;1;7;36
29.12.2017;1;7;57
30.12.2017;1;7;60
31.12.2017;1;7;55
1.01.2013;2;7;39
2.01.2013;2;7;47
3.01.2013;2;7;43
4.01.2013;2;7;44
5.01.2013;2;7;55
6.01.2013;2;7;46
7.01.2013;2;7;36
8.01.2013;2;7;42
9.01.2013;2;7;49
10.01.2013;2;7;53
11.01.2013;2;7;46
12.01.2013;2;7;45
13.01.2013;2;7;54
14.01.2013;2;7;38
15.01.2013;2;7;41
16.01.2013;2;7;45
17.01.2013;2;7;39
18.01.2013;2;7;48
19.01.2013;2;7;48
20.01.2013;2;7;47
21.01.2013;2;7;52
22.01.2013;2;7;40
23.01.2013;2;7;42
24.01.2013;2;7;30
25.01.2013;2;7;46
26.01.2013;2;7;45
27.01.2013;2;7;41
28.01.2013;2;7;35
29.01.2013;2;7;49
30.01.2013;2;7;38
31.01.2013;2;7;40
1.02.2013;2;7;45
2.02.2013;2;7;61
3.02.2013;2;7;50
4.02.2013;2;7;39
5.02.2013;2;7;44
6.02.2013;2;7;54
7.02.2013;2;7;45
8.02.2013;2;7;54
9.02.2013;2;7;66
10.02.2013;2;7;53
11.02.2013;2;7;32
12.02.2013;2;7;39
13.02.2013;2;7;47
14.02.2013;2;7;38
15.02.2013;2;7;48
16.02.2013;2;7;69
17.02.2013;2;7;59
18.02.2013;2;7;51
19.02.2013;2;7;41
20.02.2013;2;7;38
21.02.2013;2;7;47
22.02.2013;2;7;56
23.02.2013;2;7;50
24.02.2013;2;7;42
25.02.2013;2;7;32
26.02.2013;2;7;51
27.02.2013;2;7;37
28.02.2013;2;7;48
1.03.2013;2;7;48
2.03.2013;2;7;70
3.03.2013;2;7;70
4.03.2013;2;7;48
5.03.2013;2;7;51
6.03.2013;2;7;42
7.03.2013;2;7;60
8.03.2013;2;7;49
9.03.2013;2;7;70
10.03.2013;2;7;69
11.03.2013;2;7;45
12.03.2013;2;7;46
13.03.2013;2;7;47
14.03.2013;2;7;67
15.03.2013;2;7;56
16.03.2013;2;7;56
17.03.2013;2;7;71
18.03.2013;2;7;39
19.03.2013;2;7;57
20.03.2013;2;7;55
21.03.2013;2;7;56
22.03.2013;2;7;67
23.03.2013;2;7;58
24.03.2013;2;7;56
25.03.2013;2;7;45
26.03.2013;2;7;58
27.03.2013;2;7;49
28.03.2013;2;7;62
29.03.2013;2;7;60
30.03.2013;2;7;70
31.03.2013;2;7;78
1.04.2013;2;7;66
2.04.2013;2;7;63
3.04.2013;2;7;48
4.04.2013;2;7;65
5.04.2013;2;7;84
6.04.2013;2;7;78
7.04.2013;2;7;71
8.04.2013;2;7;49
9.04.2013;2;7;69
10.04.2013;2;7;68
11.04.2013;2;7;55
12.04.2013;2;7;57
13.04.2013;2;7;74
14.04.2013;2;7;85
15.04.2013;2;7;51
16.04.2013;2;7;78
17.04.2013;2;7;61
18.04.2013;2;7;64
19.04.2013;2;7;72
20.04.2013;2;7;62
21.04.2013;2;7;67
22.04.2013;2;7;55
23.04.2013;2;7;63
24.04.2013;2;7;61
25.04.2013;2;7;59
26.04.2013;2;7;77
27.04.2013;2;7;76
28.04.2013;2;7;73
29.04.2013;2;7;55
30.04.2013;2;7;51
1.05.2013;2;7;74
2.05.2013;2;7;66
3.05.2013;2;7;88
4.05.2013;2;7;103
5.05.2013;2;7;80
6.05.2013;2;7;52
7.05.2013;2;7;73
8.05.2013;2;7;75
9.05.2013;2;7;67
10.05.2013;2;7;87
11.05.2013;2;7;93
12.05.2013;2;7;79
13.05.2013;2;7;66
14.05.2013;2;7;59
15.05.2013;2;7;64
16.05.2013;2;7;85
17.05.2013;2;7;66
18.05.2013;2;7;72
19.05.2013;2;7;96
20.05.2013;2;7;66
21.05.2013;2;7;69
22.05.2013;2;7;85
23.05.2013;2;7;67
24.05.2013;2;7;61
25.05.2013;2;7;84
26.05.2013;2;7;93
27.05.2013;2;7;67
28.05.2013;2;7;65
29.05.2013;2;7;57
30.05.2013;2;7;72
31.05.2013;2;7;69
1.06.2013;2;7;79
2.06.2013;2;7;88
3.06.2013;2;7;70
4.06.2013;2;7;74
5.06.2013;2;7;82
6.06.2013;2;7;79
7.06.2013;2;7;77
8.06.2013;2;7;70
9.06.2013;2;7;90
10.06.2013;2;7;54
11.06.2013;2;7;76
12.06.2013;2;7;76
13.06.2013;2;7;79
14.06.2013;2;7;91
15.06.2013;2;7;74
16.06.2013;2;7;94
17.06.2013;2;7;62
18.06.2013;2;7;60
19.06.2013;2;7;54
20.06.2013;2;7;80
21.06.2013;2;7;72
22.06.2013;2;7;96
23.06.2013;2;7;85
24.06.2013;2;7;62
25.06.2013;2;7;64
26.06.2013;2;7;78
27.06.2013;2;7;83
28.06.2013;2;7;74
29.06.2013;2;7;93
30.06.2013;2;7;100
1.07.2013;2;7;62
2.07.2013;2;7;66
3.07.2013;2;7;66
4.07.2013;2;7;75
5.07.2013;2;7;72
6.07.2013;2;7;93
7.07.2013;2;7;99
8.07.2013;2;7;58
9.07.2013;2;7;67
10.07.2013;2;7;86
11.07.2013;2;7;85
12.07.2013;2;7;98
13.07.2013;2;7;97
14.07.2013;2;7;89
15.07.2013;2;7;60
16.07.2013;2;7;84
17.07.2013;2;7;68
18.07.2013;2;7;77
19.07.2013;2;7;93
20.07.2013;2;7;97
21.07.2013;2;7;112
22.07.2013;2;7;66
23.07.2013;2;7;63
24.07.2013;2;7;82
25.07.2013;2;7;88
26.07.2013;2;7;74
27.07.2013;2;7;88
28.07.2013;2;7;101
29.07.2013;2;7;61
30.07.2013;2;7;93
31.07.2013;2;7;81
1.08.2013;2;7;64
2.08.2013;2;7;71
3.08.2013;2;7;84
4.08.2013;2;7;90
5.08.2013;2;7;42
6.08.2013;2;7;55
7.08.2013;2;7;54
8.08.2013;2;7;67
9.08.2013;2;7;88
10.08.2013;2;7;73
11.08.2013;2;7;91
12.08.2013;2;7;54
13.08.2013;2;7;69
14.08.2013;2;7;58
15.08.2013;2;7;50
16.08.2013;2;7;75
17.08.2013;2;7;76
18.08.2013;2;7;87
19.08.2013;2;7;63
20.08.2013;2;7;74
21.08.2013;2;7;67
22.08.2013;2;7;60
23.08.2013;2;7;67
24.08.2013;2;7;87
25.08.2013;2;7;97
26.08.2013;2;7;62
27.08.2013;2;7;60
28.08.2013;2;7;70
29.08.2013;2;7;67
30.08.2013;2;7;79
31.08.2013;2;7;74
1.09.2013;2;7;79
2.09.2013;2;7;51
3.09.2013;2;7;61
4.09.2013;2;7;71
5.09.2013;2;7;71
6.09.2013;2;7;71
7.09.2013;2;7;79
8.09.2013;2;7;81
9.09.2013;2;7;51
10.09.2013;2;7;60
11.09.2013;2;7;58
12.09.2013;2;7;61
13.09.2013;2;7;65
14.09.2013;2;7;74
15.09.2013;2;7;62
16.09.2013;2;7;52
17.09.2013;2;7;53
18.09.2013;2;7;59
19.09.2013;2;7;50
20.09.2013;2;7;68
21.09.2013;2;7;71
22.09.2013;2;7;82
23.09.2013;2;7;54
24.09.2013;2;7;59
25.09.2013;2;7;84
26.09.2013;2;7;73
27.09.2013;2;7;66
28.09.2013;2;7;80
29.09.2013;2;7;70
30.09.2013;2;7;46
1.10.2013;2;7;63
2.10.2013;2;7;60
3.10.2013;2;7;66
4.10.2013;2;7;68
5.10.2013;2;7;71
6.10.2013;2;7;65
7.10.2013;2;7;40
8.10.2013;2;7;50
9.10.2013;2;7;61
10.10.2013;2;7;59
11.10.2013;2;7;67
12.10.2013;2;7;81
13.10.2013;2;7;72
14.10.2013;2;7;46
15.10.2013;2;7;58
16.10.2013;2;7;67
17.10.2013;2;7;57
18.10.2013;2;7;64
19.10.2013;2;7;62
20.10.2013;2;7;76
21.10.2013;2;7;37
22.10.2013;2;7;59
23.10.2013;2;7;55
24.10.2013;2;7;70
25.10.2013;2;7;74
26.10.2013;2;7;73
27.10.2013;2;7;56
28.10.2013;2;7;50
29.10.2013;2;7;49
30.10.2013;2;7;54
31.10.2013;2;7;71
1.11.2013;2;7;52
2.11.2013;2;7;55
3.11.2013;2;7;62
4.11.2013;2;7;46
5.11.2013;2;7;51
6.11.2013;2;7;74
7.11.2013;2;7;73
8.11.2013;2;7;69
9.11.2013;2;7;89
10.11.2013;2;7;80
11.11.2013;2;7;59
12.11.2013;2;7;55
13.11.2013;2;7;67
14.11.2013;2;7;61
15.11.2013;2;7;66
16.11.2013;2;7;86
17.11.2013;2;7;99
18.11.2013;2;7;65
19.11.2013;2;7;67
20.11.2013;2;7;63
21.11.2013;2;7;75
